timeindex;input;cmp_Q;output;exp_Q;cas_Pi_o;cmp_m;exp_m
2030-02-18 13:00:00;0.0;;50.0;58.74332914164529;29.95298929395193;0.0;51.44693045708409
2030-02-18 14:00:00;0.0;;50.0;58.7433427080369;29.950382097757462;0.0;51.447137845082885
2030-02-18 15:00:00;0.0;;50.0;58.74335627448319;29.94777489105311;0.0;51.44734523391767
2030-02-18 16:00:00;0.0;;50.0;58.74336984098417;29.945167673838835;0.0;51.44755262358847
2030-02-18 17:00:00;0.0;;50.0;58.743383407539845;29.942560446114594;0.0;51.44776001409528
2030-02-18 18:00:00;0.0;;50.0;58.7433969741502;29.939953207880343;0.0;51.44796740543809
2030-02-18 19:00:00;0.0;;50.0;58.74341054081525;29.93734595913604;0.0;51.44817479761693
2030-02-18 20:00:00;0.0;;50.0;58.743424107534985;29.934738699881642;0.0;51.44838219063178
2030-02-18 21:00:00;0.0;;50.0;58.74343767430941;29.932131430117106;0.0;51.448589584482654
2030-02-18 22:00:00;0.0;;50.0;58.74345124113852;29.929524149842393;0.0;51.44879697916956
2030-02-18 23:00:00;0.0;;50.0;58.743464808022324;29.926916859057457;0.0;51.44900437469249
2030-02-19 00:00:00;0.0;;50.0;58.743478374960816;29.924309557762257;0.0;51.449211771051466
2030-02-19 01:00:00;0.0;;49.99999999999999;58.743491941954;29.92170224595675;0.0;51.449419168246465
2030-02-19 02:00:00;0.0;;50.0;58.74350550900188;29.9190949236409;0.0;51.44962656627751
2030-02-19 03:00:00;0.0;;50.0;58.743519076104434;29.916487590814654;0.0;51.4498339651446
2030-02-19 04:00:00;0.0;;50.0;58.74353264326169;29.913880247477977;0.0;51.45004136484773
2030-02-19 05:00:00;0.0;;50.0;58.74354621047363;29.911272893630823;0.0;51.45024876538692
2030-02-19 06:00:00;0.0;;50.0;58.743559777740266;29.90866552927315;0.0;51.450456166762145
2030-02-19 07:00:00;0.0;;50.0;58.74357334506159;29.906058154404917;0.0;51.45066356897344
2030-02-19 08:00:00;0.0;;50.0;58.743586912437614;29.90345076902608;0.0;51.450870972020795
2030-02-19 09:00:00;0.0;;0.0;0.0;29.90345076902608;0.0;0.0
2030-02-19 10:00:00;0.0;;0.0;0.0;29.90345076902608;0.0;0.0
2030-02-19 11:00:00;0.0;;0.0;0.0;29.90345076902608;0.0;0.0
2030-02-19 12:00:00;0.0;;0.0;0.0;29.90345076902608;0.0;0.0
2030-02-19 13:00:00;0.0;;0.0;0.0;29.90345076902608;0.0;0.0
2030-02-19 14:00:00;0.0;;50.0;58.74360047986832;29.9008433731366;0.0;51.45107837590421
2030-02-19 15:00:00;0.0;;50.0;58.74361404735372;29.89823596673643;0.0;51.4512857806237
2030-02-19 16:00:00;0.0;;50.0;58.74362761489381;29.89562854982553;0.0;51.451493186179256
2030-02-19 17:00:00;0.0;;49.99999999999999;58.74364118248859;29.89302112240386;0.0;51.45170059257088
2030-02-19 18:00:00;0.0;;50.0;58.74365475013807;29.890413684471373;0.0;51.451907999798586
2030-02-19 19:00:00;0.0;;50.0;58.74366831784224;29.88780623602803;0.0;51.45211540786237
2030-02-19 20:00:00;0.0;;50.0;58.743681885601106;29.885198777073786;0.0;51.45232281676224
2030-02-19 21:00:00;0.0;;50.0;58.74369545341466;29.8825913076086;0.0;51.4525302264982
2030-02-19 22:00:00;0.0;;50.0;58.7437090212829;29.87998382763243;0.0;51.45273763707025
2030-02-19 23:00:00;0.0;;50.0;58.74372258920585;29.877376337145233;0.0;51.452945048478384
2030-02-20 00:00:00;0.0;;50.0;58.743736157183484;29.874768836146966;0.0;51.45315246072263
2030-02-20 01:00:00;0.0;;50.0;58.743749725215814;29.87216132463759;0.0;51.45335987380296
2030-02-20 02:00:00;0.0;;49.99999999999999;58.743763293302834;29.869553802617062;0.0;51.4535672877194
2030-02-20 03:00:00;0.0;;50.0;58.74377686144456;29.866946270085336;0.0;51.45377470247196
2030-02-20 04:00:00;0.0;;50.0;58.74379042964097;29.864338727042373;0.0;51.453982118060615
2030-02-20 05:00:00;0.0;;49.99999999999999;58.74380399789207;29.861731173488128;0.0;51.45418953448539
2030-02-20 06:00:00;0.0;;50.0;58.74381756619788;29.85912360942256;0.0;51.45439695174628
2030-02-20 07:00:00;0.0;;25.0;30.289099137835;29.85762836948685;0.0;29.5051884654378
2030-02-20 08:00:00;0.0;;0.0;0.0;29.85762836948685;0.0;0.0
