timeindex;input;cmp_Q;output;exp_Q;cas_Pi_o;cmp_m;exp_m
2030-03-30 01:00:00;0.0;;49.99999999999999;58.746433939419205;29.356307643029474;0.0;51.494393173453744
2030-03-30 02:00:00;0.0;;50.0;58.74644751832658;29.353698041548384;0.0;51.49460075277975
2030-03-30 03:00:00;0.0;;50.0;58.746461097288694;29.35108842954772;0.0;51.49480833294252
2030-03-30 04:00:00;0.0;;50.0;58.746474676305546;29.34847880702743;0.0;51.49501591394207
2030-03-30 05:00:00;0.0;;50.0;58.74648825537714;29.34586917398748;0.0;51.4952234957784
2030-03-30 06:00:00;0.0;;49.99999999999999;58.746501834503455;29.343259530427826;0.0;51.49543107845151
2030-03-30 07:00:00;0.0;;50.0;58.74651541368453;29.340649876348422;0.0;51.495638661961415
2030-03-30 08:00:00;0.0;;50.0;58.74652899292033;29.338040211749224;0.0;51.49584624630811
2030-03-30 09:00:00;0.0;;0.0;0.0;29.338040211749224;0.0;0.0
2030-03-30 10:00:00;0.0;;0.0;0.0;29.338040211749224;0.0;0.0
2030-03-30 11:00:00;0.0;;0.0;0.0;29.338040211749224;0.0;0.0
2030-03-30 12:00:00;0.0;;0.0;0.0;29.338040211749224;0.0;0.0
2030-03-30 13:00:00;0.0;;0.0;0.0;29.338040211749224;0.0;0.0
2030-03-30 14:00:00;0.0;;49.99999999999999;58.74654257221087;29.335430536630195;0.0;51.496053831491594
2030-03-30 15:00:00;0.0;;50.0;58.74655615155616;29.332820850991293;0.0;51.49626141751189
2030-03-30 16:00:00;0.0;;50.0;58.74656973095619;29.330211154832476;0.0;51.49646900436897
2030-03-30 17:00:00;0.0;;50.0;58.746583310410955;29.327601448153693;0.0;51.49667659206286
2030-03-30 18:00:00;0.0;;50.0;58.746596889920454;29.324991730954906;0.0;51.49688418059356
2030-03-30 19:00:00;0.0;;49.99999999999999;58.74661046948469;29.322382003236076;0.0;51.49709176996107
2030-03-30 20:00:00;0.0;;50.0;58.74662404910369;29.319772264997155;0.0;51.4972993601654
2030-03-30 21:00:00;0.0;;50.0;58.746637628777414;29.317162516238106;0.0;51.497506951206546
2030-03-30 22:00:00;0.0;;0.0;0.0;29.317162516238106;0.0;0.0
2030-03-30 23:00:00;0.0;;0.0;0.0;29.317162516238106;0.0;0.0
2030-03-31 00:00:00;0.0;;0.0;0.0;29.317162516238106;0.0;0.0
2030-03-31 01:00:00;0.0;;0.0;0.0;29.317162516238106;0.0;0.0
2030-03-31 02:00:00;0.0;;0.0;0.0;29.317162516238106;0.0;0.0
2030-03-31 03:00:00;0.0;;0.0;0.0;29.317162516238106;0.0;0.0
2030-03-31 04:00:00;0.0;;50.0;58.74665120850588;29.314552756958893;0.0;51.497714543084506
2030-03-31 05:00:00;0.0;;50.0;58.74666478828909;29.311942987159455;0.0;51.4979221357993
2030-03-31 06:00:00;0.0;;50.0;58.74667836812704;29.30933320683976;0.0;51.498129729350914
2030-03-31 07:00:00;0.0;;50.0;58.74669194801973;29.30672341599977;0.0;51.498337323739364
2030-03-31 08:00:00;0.0;;0.0;0.0;29.30672341599977;0.0;0.0
2030-03-31 09:00:00;0.0;;0.0;0.0;29.30672341599977;0.0;0.0
2030-03-31 10:00:00;49.99999999999999;;0.0;0.0;29.311633600084686;96.89141077969325;0.0
2030-03-31 11:00:00;49.99999999999999;;0.0;0.0;29.31654370521406;96.88985277010659;0.0
2030-03-31 12:00:00;50.0;;0.0;0.0;29.32145373138916;96.88829478557263;0.0
