time;power_target;massflow_target;power_actual;heat;massflow_actual;storage_pressure;Tstep_accepted;delta_power;delta_massflow
2030-01-06 12:00:00;0.0;0;0.0;0;0.0;70.5024188888889;True;0.0;0.0
2030-01-06 13:00:00;0.0;0;0.0;0;0.0;70.50283888888889;True;0.0;0.0
2030-01-06 14:00:00;0.0;0;0.0;0;0.0;70.50320666666667;True;0.0;0.0
2030-01-06 15:00:00;0.0;0;0.0;0;0.0;70.50352666666666;True;0.0;0.0
2030-01-06 16:00:00;0.0;0;0.0;0;0.0;70.50380999999999;True;0.0;0.0
2030-01-06 17:00:00;0.0;0;0.0;0;0.0;70.50404999999999;True;0.0;0.0
2030-01-06 18:00:00;0.0;0;0.0;0;0.0;70.50426555555556;True;0.0;0.0
2030-01-06 19:00:00;0.0;0;0.0;0;0.0;70.5044488888889;True;0.0;0.0
2030-01-06 20:00:00;0.0;0;0.0;0;0.0;70.50461444444444;True;0.0;0.0
2030-01-06 21:00:00;0.0;0;0.0;0;0.0;70.50475888888889;True;0.0;0.0
2030-01-06 22:00:00;0.0;0;0.0;0;0.0;70.50488222222221;True;0.0;0.0
2030-01-06 23:00:00;0.0;0;0.0;0;0.0;70.50499333333333;True;0.0;0.0
2030-01-07 00:00:00;0.0;0;0.0;0;0.0;70.5050911111111;True;0.0;0.0
2030-01-07 01:00:00;0.0;0;0.0;0;0.0;70.50517444444445;True;0.0;0.0
2030-01-07 02:00:00;0.0;0;0.0;0;0.0;70.50525;True;0.0;0.0
2030-01-07 03:00:00;0.0;0;0.0;0;0.0;70.50531111111111;True;0.0;0.0
2030-01-07 04:00:00;0.0;0;0.0;0;0.0;70.50537222222222;True;0.0;0.0
2030-01-07 05:00:00;-50000000.0;51.257704887947334;-50000000.0;58733848.67151591;51.13143091672473;69.14861222222221;False;0.0;-0.1262739712226022
2030-01-07 06:00:00;-50000000.0;51.27275437905503;-50000000.0;58734870.633131005;51.25771054835609;68.98975222222222;False;0.0;-0.015043830698942884
2030-01-07 07:00:00;-50000000.0;51.272754379065795;-50000000.0;58734870.63313693;51.272755190479096;68.90311666666668;True;0.0;8.114133009939906e-07
